time,androidSensorAccelerometerMean,androidSensorAccelerometerMin,androidSensorAccelerometerMax,androidSensorAccelerometerStd,androidSensorGyroscopeMean,androidSensorGyroscopeMin,androidSensorGyroscopeMax,androidSensorGyroscopeStd,soundMean,soundMin,soundMax,soundStd,target
81,9.87851240235,9.21908920248,10.3818969712,0.486923049031,0.216612668689,0.0495003414689,0.490794200091,0.137317304893,89.7536504243,89.746444795,89.7608560537,0.0101902986973,Bus
82,10.1747654345,7.83942250172,14.6729561029999,2.29200723204,0.230527564257,0.0802238234895,0.756610303167999,0.182640543291,89.7536504243,89.746444795,89.7608560537,0.0101902986973,Bus
83,10.1566975738,8.4400888798,12.6826249192,1.46007627914,0.373954775835,0.099135946938,0.961429597611,0.250807033826,89.7536504243,89.746444795,89.7608560537,0.0101902986973,Bus
85,9.63558740967,9.24482685129,10.4967802829,0.310945200369999,0.136853999227,0.0389635314449,0.32364039391,0.0717463443548,89.7563343427,89.7489896963999,89.763678989,0.0103868984075,Bus
206,10.0212529039999,9.89652046942,10.1721895597,0.0734613907065,0.0126754730267,0.00299138437013,0.0331655494002,0.00673103314726,89.7096016945,89.7096016945,89.7096016945,0.0106172053895,Train
192,9.97671711827,9.71280215829,10.2525252992,0.205253950373,0.028678038402,0.00632098900786,0.0752775122251,0.0184691776026,89.7260586965999,89.7260586965999,89.7260586965999,0.0106172053895,Train
169,9.88704302383999,9.69173082456,10.2096807149,0.151916746648999,0.0286621271192,0.0098350559371,0.0651360962489,0.0137053978181,89.7331426268,89.7331426268,89.7331426268,0.0106172053895,Train
170,9.93894092112,9.72762656715,10.1359086019,0.115294032104,0.0240662922475,0.00511501826885,0.0613501150547,0.0137356990749,89.7331426268,89.7331426268,89.7331426268,0.0106172053895,Train
174,10.2143335126,10.0117321072,10.7184821681,0.235004531843,0.0268704771294,0.00741654056047,0.0619549795971,0.0138687284785,89.7331426268,89.7331426268,89.7331426268,0.0106172053895,Train
173,9.95979993161,9.68773368774999,10.2328787077,0.200693720594,0.0335573954645,0.00969540878355,0.0764387104996,0.01903326675,89.7331426268,89.7331426268,89.7331426268,0.0106172053895,Train
172,10.0169398651,9.72281724174,10.373731309,0.159153782711999,0.0277725428515,0.00106527773363,0.0841640594947,0.0198963255654,89.7331426268,89.7331426268,89.7331426268,0.0106172053895,Train
177,10.0518523739,9.48510653473,10.6258948874,0.316856639161,0.0489618155439,0.0102282267487,0.128449390881,0.0300723287076,89.7331426268,89.7331426268,89.7331426268,0.0106172053895,Train
181,9.97104415634,9.63542819814,10.3852766481,0.174957906502,0.0362648040539,0.0121128355914,0.0909361794602,0.0198313479214,89.7371071054999,89.7371071054999,89.7371071054999,0.0106172053895,Train
201,10.0284259562,9.76649336197,10.2769653134,0.133704418989,0.0181781229364,0.00465863101598,0.0308819381124,0.0077043982101,89.7472931783,89.7472931783,89.7472931783,0.0106172053895,Train
202,9.99905379331,9.78531957871,10.198619632,0.116413740211,0.0259137662881,0.00385277620955,0.0653030668722,0.0148042129311,89.7472931783,89.7472931783,89.7472931783,0.0106172053895,Train
200,9.92456006319,9.63424974294,10.1769327485,0.154256974241,0.042020778148,0.00805690072531,0.146377305525,0.038130724088,89.7472931783,89.7472931783,89.7472931783,0.0106172053895,Train
189,10.0267775722,9.85345177365,10.2924486324,0.119821347036,0.0317693720636,0.00494547222159,0.0865346879605,0.0202653422166,89.7704502929,89.7704502929,89.7704502929,0.0106172053895,Train
93,10.2130716651,9.32110548956,10.6486474166,0.341033796629,0.0467054936243,0.0156595993718,0.098467153049,0.0187977740024,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
104,9.99980631565,8.84019133263,10.6338339245,0.51100760377,0.0553131593596,0.0205607239157,0.156213427454,0.0304246474796,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
101,9.94338934987,8.98094820219,10.4736541553,0.486024764522,0.0442200318638,0.00898277493683,0.158885882393,0.0369112430289,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
102,10.1187192822,9.48102017673,10.4436222252,0.305921767476,0.0568342501911,0.00879288965056,0.178038109098,0.0406061409631,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
98,10.1236597319,8.94873552851,11.0428692732,0.619108580171,0.088379504954,0.0439707997149,0.174753556219,0.0415389933239,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
100,10.1519576804999,9.11281844964,10.8994367075,0.454564874474,0.0889565923313,0.0185411554657,0.248019664816,0.0533546987076,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
99,10.09904265,9.49477339283,10.8022515063,0.488158365389,0.118404371247,0.0285995712071,0.219802590226,0.0599019326959,89.7577497648,89.7577497648,89.7577497648,0.0107723809297,Train
89,10.2218120371,9.95021890144,10.8809161589,0.257850431197,0.0478180754494,0.0152701222774,0.118770614335,0.0264766071921,89.7676262177,89.7600089941,89.7752434412999,0.0107723809297,Train
90,10.4733633415999,9.75842192851,10.9531307759999,0.348425794934,0.0655519337479,0.00525050919181,0.190119571614,0.0400773201813,89.7676262177,89.7600089941,89.7752434412999,0.0107723809297,Train
88,10.1671850712,9.49502973339,10.9898768281,0.441042395407,0.0847988425634,0.0139074716357,0.200120583426,0.0582825117949,89.7676262177,89.7600089941,89.7752434412999,0.0107723809297,Train
110,9.62041018918999,9.22281742021,10.2901026837,0.333598204992,0.0367192499923,0.00623130534064,0.0997524270776,0.0222642869449,89.7554899476,89.7554899476,89.7554899476,0.0119759255332,Car
117,9.48418776758999,8.22034958793,10.7402501267,0.611680556959,0.0342323293857,0.0100899370307,0.0882694738112,0.0207044425374,89.7681937781,89.7681937781,89.7681937781,0.0119759255332,Car
118,9.85113244213999,8.45316186763,11.2065346493,0.851659594623,0.0601544426071,0.0318531229043,0.133872602241,0.0296226697522,89.7681937781,89.7681937781,89.7681937781,0.0119759255332,Car
75,10.1704234541,9.26649877077,11.514574935,0.620303833741,0.0479157961884,0.00984305442694,0.132661441338,0.028341595197,89.758451566,89.7498378312,89.7670653008,0.0121816605844,Train
55,10.0851857686,9.18717188106,11.0690758672,0.611966900419,0.022458903374,0.00567450532511,0.0431851072022,0.00937060377146,89.7670653008,89.7670653008,89.7670653008,0.0125313505448,Car
59,9.70614056158,8.0988412878,10.8422282792,0.798628654166,0.0325413558608,0.00908206921204,0.079759026305,0.0161354565691,89.7670653008,89.7670653008,89.7670653008,0.0125313505448,Car
57,10.1143771222,9.08431878631999,12.575616761,0.922528579976,0.0251885023361,0.00152381757578,0.0633612135237,0.0169558134249,89.7670653008,89.7670653008,89.7670653008,0.0125313505448,Car
64,9.77821522519,8.98204410646,10.5399853969,0.579597137752,0.0221627563513,0.0107122025938,0.0410695047244,0.00775059119689,89.771860317,89.771860317,89.771860317,0.0125313505448,Car
68,9.91100639206,8.28366786851,10.9750543950999,0.569288567312999,0.0253540174369,0.00361275801476,0.0469450105184,0.0108694645701,89.7884813385,89.7884813385,89.7884813385,0.0125313505448,Car
67,10.2271711101,9.35061525323,11.5246276182999,0.633313229336,0.0225152593124,0.00464895016285,0.063611841263,0.0145038898004,89.7884813385,89.7884813385,89.7884813385,0.0125313505448,Car
50,10.0405221685,9.08713425518,12.5527134506999,0.911119673269,0.0156061039672,0.0060122920831,0.0311161280754,0.00757366761313,89.8238709459,89.8238709459,89.8238709459,0.0125313505448,Car
53,9.82906502457,8.34509748526,10.916144171,0.763368573732,0.0324742047373,0.0178990796835,0.0768185244552,0.0122136529146,89.8238709459,89.8238709459,89.8238709459,0.0125313505448,Car
89,10.0126464201,9.36753519116,10.6477490546,0.42624178333,0.0196205444763,0.00511981830031,0.0501052581709,0.0104461833983,89.7588794529,89.7588794529,89.7588794529,0.0129245671516,Car
98,9.92309663946,8.98198199217,10.7412075611,0.541883289979,0.0227453448803,0.00593347189773,0.0646293375848,0.0110714693602,89.763678989,89.763678989,89.763678989,0.0129245671516,Car
79,9.95984093475,9.00762694357,10.656700953,0.502835198936,0.0222433888297,0.00891648743804,0.0431010584122,0.0107337101387,89.7772163221999,89.7772163221999,89.7772163221999,0.0129245671516,Car
83,9.79636954323,7.86971296284999,11.2037543353,0.931666235434,0.0236951311933,0.00431249121653,0.042254672298,0.0111008215647,89.8230300096999,89.8230300096999,89.8230300096999,0.0129245671516,Car
256,9.65775887253,9.02912387776,10.2864434163,0.414024684323,0.0990043835076,0.0192477210451,0.353880839433,0.0705502346215,89.7690400397999,89.7690400397999,89.7690400397999,0.0131308461341,Car
269,9.78085142399,9.47651347668999,10.2415424713,0.252624898146,0.145502220655,0.00986336439362,0.503528973265,0.112007018249,89.7715783304999,89.7715783304999,89.7715783304999,0.0131308461341,Car
239,9.45144069898,8.43777841859,10.2990677239,0.539759969958,0.128346882124,0.0159370363407,0.332652417886,0.0950357169863,89.7743977838,89.7743977838,89.7743977838,0.0131308461341,Car
243,9.6983809778,8.74975787164999,10.7304550809,0.588232444026,0.075629407778,0.0195140460535,0.21017675516,0.0496951661992,89.7983262572999,89.7983262572999,89.7983262572999,0.0131308461341,Car
67,10.2454421938,9.88577042891999,11.4919043567,0.435227489185,0.0307227072349,0.0105150881322,0.0868260535565,0.0169688008885,89.7557724569,89.7557724569,89.7557724569,0.0131683835847,Train
65,10.1980281408,9.71582826066,10.487144828,0.241283847476,0.0431405128221,0.00891772776245,0.117690196007,0.0231542051112,89.7557724569,89.7557724569,89.7557724569,0.0131683835847,Train
71,10.1827922717,9.68361222493,10.5278852893,0.263926094073,0.0312580036763,0.006525393936,0.083769611452,0.0150930866163,89.759161852,89.759161852,89.759161852,0.0131683835847,Train
70,10.3197910707,9.7579328402,11.0888372649,0.470767157035,0.0481625406219,0.00922552480931,0.137818286556,0.0275900250281,89.759161852,89.759161852,89.759161852,0.0131683835847,Train
55,10.0459682547,9.77963463019,10.2829806558,0.173165411512,0.0336103701971,0.00457972158106,0.06941136462,0.0180990021007,89.7693221088,89.7693221088,89.7693221088,0.0131683835847,Train
57,10.1632774427,9.5930940702,10.8114716541,0.339814180775,0.0354660095945,0.003772409655,0.102915019818,0.0226452270052,89.7693221088,89.7693221088,89.7693221088,0.0131683835847,Train
54,10.1365070534,9.8436409261,10.4289029136,0.212386839949,0.0313275788357,0.00964263729292,0.0849988311075,0.0161939384578,89.7662138556,89.7569024022,89.7755253089,0.0131683835847,Train
119,9.74478916833,8.70700091497,11.004232444,0.774537301028,0.0310932033668,0.00453152640618,0.0600779007249,0.0151181551814,89.7430504329,89.7430504329,89.7430504329,0.0139641999371,Car
140,9.45202048592,8.22988413439,10.3984678917,0.694697229801,0.019946343722,0.00374080032306,0.0406831620449,0.00938467720767,89.7712963348,89.7712963348,89.7712963348,0.0139641999371,Car
148,9.92681070382,9.1235788444,10.7831446562,0.439657972284,0.0287792514621,0.00400309903179,0.0591575250492,0.014090559816,89.7721422944,89.7721422944,89.7721422944,0.0139641999371,Car
126,9.41592532049,8.4282408877,10.0112503637,0.41374821953,0.0195028314192,0.00543977435233,0.0622749221656,0.0129577408832,89.7743977838,89.7743977838,89.7743977838,0.0139641999371,Car
137,9.98555240333,9.36448994678999,10.6210399966,0.415133001311,0.0209137140314,0.00688416636315,0.0574644629684,0.0112533871913,89.7769345095,89.7769345095,89.7769345095,0.0139641999371,Car
113,9.27136912615,7.89984211246,10.4375868608,0.876705562785,0.031888664663,0.00501538548707,0.0790204104604,0.0180568513965,89.7676239452,89.7577497648,89.7774981256999,0.0139641999371,Car
14,9.11144514363,6.85118569607,11.013948727,1.60285258204,0.134714890705,0.0436852201064,0.298034799145,0.075175760352,89.7543598185,89.7543598185,89.7543598185,0.0139655607504,Bus
19,9.26178009895,5.69603596526999,13.9229597914,2.17247118471,0.1575946725,0.0328375166073,0.379218234424,0.0774700626805,89.7543598185,89.7543598185,89.7543598185,0.0139655607504,Bus
17,9.65265781194,7.69940045585,11.707283734,1.03060748903,0.170121712881,0.0369474908912,0.576312829367,0.115219743078,89.7543598185,89.7543598185,89.7543598185,0.0139655607504,Bus
18,9.42923602413,7.79547296601,10.9408271492,1.14948156792,0.170068238913999,0.029162919658,0.531300242437,0.119612215071,89.7543598185,89.7543598185,89.7543598185,0.0139655607504,Bus
16,8.91844814988,6.36123893063,9.97044356908,1.0933578624,0.178985962689,0.0189066491404,0.461817323618,0.126024313689,89.7543598185,89.7543598185,89.7543598185,0.0139655607504,Bus
15,9.76526737607,6.39893833243999,13.2118827546,2.19547258136,0.197716468947,0.0411675025713,0.620839620042,0.135472751845,89.7543598185,89.7543598185,89.7543598185,0.0139655607504,Bus
20,9.8163120234,8.56015299916,12.4614710464,0.998320790355,0.113438536059999,0.0159815837893,0.260428085049,0.0688540514626,89.7690400397999,89.7690400397999,89.7690400397999,0.0139655607504,Bus
11,9.35953163254,7.88479989498,10.459554632,0.739726866542,0.326250097875,0.230823457135,0.628753711326,0.0831955684071,89.7667775449,89.7569024022,89.7766526876,0.0139655607504,Bus
12,9.73628347358,7.70411351514999,14.1256473968,1.61041407164,0.171951745003,0.0524097825301,0.582950677504,0.117359415957,89.7667775449,89.7569024022,89.7766526876,0.0139655607504,Bus
13,9.04338948661,5.77939936589,14.9556960421,2.47528552297,0.227655172273,0.0273479305315,0.953915073369,0.186711786325,89.7667775449,89.7569024022,89.7766526876,0.0139655607504,Bus
36,9.57388827248,6.31104049664,12.4599048596,1.39516314205,0.113342234173,0.0171863623512,0.416345570126,0.0906172898001,89.7749615645999,89.7749615645999,89.7749615645999,0.0141616188072,Bus
35,8.92158088752,8.15729058154,9.81872131932,0.519757575147999,0.127419970022999,0.0299199721007,0.447102861972,0.076341184814,89.7688932296,89.7588794529,89.7789070062999,0.0141616188072,Bus
38,9.57471104935,9.3225616852,9.72535268076,0.108727238125,0.0209784965438,0.00226709870324,0.0582115762376,0.0123659426137,89.7859479833,89.7859479833,89.7859479833,0.0141616188072,Bus
37,9.59481618849,9.47761488177,9.87221989333,0.106377594493,0.0347292499294,0.00469355992351,0.201030731292,0.0404478116656,89.7859479833,89.7859479833,89.7859479833,0.0141616188072,Bus
39,9.66524709086,8.73082062778,10.9442072988,0.496074762922,0.0697946951277,0.016184577034,0.262437977046,0.0505212286539,89.7859479833,89.7859479833,89.7859479833,0.0141616188072,Bus
41,9.88569612079,7.77646840511,12.8936581747,1.77279799031,0.180251480673,0.00932441865256,0.524788648951,0.131063223945,89.7859479833,89.7859479833,89.7859479833,0.0141616188072,Bus
40,9.63873389624,6.60724862816999,12.9228696665,1.61504983377,0.202289691017,0.0280412210628,0.66471596355,0.149480413058,89.7859479833,89.7859479833,89.7859479833,0.0141616188072,Bus
19,9.65800840659,9.60902750332,9.71934858694,0.0290136186076,0.0223220033946,0.00401361268954,0.126157444835,0.0249452173966,87.309385298,87.309385298,87.309385298,0.0145638487904,Bus
20,9.69660698372,9.59849227329,9.78997054373,0.0668475855573,0.105020414848,0.0321343175633,0.336612487448,0.0628285516879,87.309385298,87.309385298,87.309385298,0.0145638487904,Bus
9,9.69892217542,9.5320063246,9.89495404403,0.141632231452,0.151948092727,0.0363552940467,0.422245502255,0.100784265721,89.6491818359,89.6491818359,89.6491818359,0.0145638487904,Bus
22,9.75938761445,9.30964949641,10.5399247566,0.278899556488,0.131410528999,0.0280759275548,0.236803452352,0.0503694043751,89.713293045,89.713293045,89.713293045,0.0145638487904,Bus
23,9.64291600735,9.37100024362,10.0341298385,0.224337060709,0.123034512325,0.0115007445869,0.253107480738,0.0805130696662,89.713293045,89.713293045,89.713293045,0.0145638487904,Bus
24,9.55755943022,7.69922825223,10.4172859003,0.825048728297999,0.15904265769,0.0359611691631,0.38348926997,0.108171111035,89.713293045,89.713293045,89.713293045,0.0145638487904,Bus
25,9.74703533324,9.09364522258,10.2286071351999,0.439709027066,0.18515523005,0.0256176207773,0.576338775651,0.139584782413,89.713293045,89.713293045,89.713293045,0.0145638487904,Bus
21,9.73386153049,9.49798540651,9.89141845756,0.118742395757,0.178016418134,0.0189819520268,0.607573876995,0.162469302365,89.713293045,89.713293045,89.713293045,0.0145638487904,Bus
11,9.80018044483,9.14729621028,10.5808712346,0.445898242711,0.0900829499986,0.0373720208112,0.171737109492999,0.0405574321535,89.7478587212,89.7478587212,89.7478587212,0.0145638487904,Bus
12,9.50556248185,8.81377149149999,10.250974948,0.453394151421,0.0993607698485,0.0333929178254,0.204307998657,0.0464734806997,89.7478587212,89.7478587212,89.7478587212,0.0145638487904,Bus
26,9.71248836787,8.94361439621,10.7820519921,0.560221593834,0.130732635829,0.0313640730904,0.320547517571,0.0783728898461,89.7597266226,89.7597266226,89.7597266226,0.0145638487904,Bus
10,9.6654251744,9.24963421776,10.1798742742,0.263335239313,0.158173406555,0.0636546681113,0.392361832729,0.0853961819604,89.7602913564999,89.7602913564999,89.7602913564999,0.0145638487904,Bus
17,9.7140622333,9.48631280285,10.0102036071,0.157607586577,0.130390803844,0.0206108350068,0.427382693197,0.100890930827,89.7681937781,89.7681937781,89.7681937781,0.0145638487904,Bus
16,9.68035963848,9.04304215743,10.42975349,0.419091623037,0.211992235331,0.0443284144949,0.678347852151,0.138066817973,89.7681937781,89.7681937781,89.7681937781,0.0145638487904,Bus
18,9.66014226471,9.50497458916,9.90179770254,0.105676195772999,0.226348727946,0.0433154480872,0.845803075594999,0.199905489384,89.7681937781,89.7681937781,89.7681937781,0.0145638487904,Bus
13,9.64601539957,9.37954465071,9.92236745159,0.183338385616,0.096590220756,0.0258480374376,0.183078620472,0.0452524151249,89.7758071673,89.7758071673,89.7758071673,0.0145638487904,Bus
15,9.68745645214,9.40371603069,10.1399075891,0.190371025945,0.128485831419,0.0378074085242,0.342461497264,0.075264298553,89.7758071673,89.7758071673,89.7758071673,0.0145638487904,Bus
14,9.64770108741,9.25333069818999,10.0406774485,0.224252158918,0.201524427424,0.0445997073806,0.359277355094,0.0934541911204,89.7758071673,89.7758071673,89.7758071673,0.0145638487904,Bus
6,9.64709741994,8.78013757432,10.5842649219,0.584239301044,0.289043713276,0.121840463996,0.633847473342,0.146118152072,89.7669181259,89.7566199297,89.7772163221999,0.0145638487904,Bus
8,9.5074178276,8.46332525885,9.80699201364,0.381004736222,0.149201381292,0.0162783531215,0.617038166534,0.177117703778,89.7669181259,89.7566199297,89.7772163221999,0.0145638487904,Bus
7,9.66606597253,9.11376138815,10.0638058855999,0.255442198703,0.259310725325,0.0229820822275,1.00189466356,0.252540064755,89.7669181259,89.7566199297,89.7772163221999,0.0145638487904,Bus
98,9.61090204663,8.94868950715,10.7757891174,0.471634753836,0.0208889089573,0.00297139209158,0.0525111780912,0.0131602316791,89.7569024022,89.7569024022,89.7569024022,0.0157220656995,Train
102,9.688199915,9.38219316643,10.0346827429,0.235855949417,0.0223125107691,0.00237150253759,0.0599904700742,0.0150828745305,89.7569024022,89.7569024022,89.7569024022,0.0157220656995,Train
94,9.61987571947,9.29401457953,9.89678131901,0.190358303374,0.0248505067015,0.00677093185959,0.104348383545,0.0213216825801,89.7883335013999,89.7772163221999,89.7994506806999,0.0157220656995,Train
404,9.89152631516,9.70654581023,9.99929551678,0.0792039130197,0.00605009508932,0.00208822536141,0.0107849635106,0.00271501579186,89.7218055637,89.7218055637,89.7218055637,0.0163564716209,Car
408,10.107889384,9.06016399106,10.8644926288,0.51638014894,0.0415796760702,0.00443288172749,0.0712755625662,0.0163249824787,89.7218055637,89.7218055637,89.7218055637,0.0163564716209,Car
405,9.92364298367,9.60772877798,10.2817391583,0.226726982214,0.0271855277288,0.00546675799338,0.0715212512281,0.0174544798194,89.7218055637,89.7218055637,89.7218055637,0.0163564716209,Car
385,9.99685475576,8.54483619489,11.4822641155,0.921572317025,0.0432244405657,0.00152381757578,0.110297492389,0.026425594991,89.763678989,89.763678989,89.763678989,0.0163564716209,Car
429,10.0415718416,9.57351252765,10.5796770545,0.343900532037,0.0335268806079,0.0218022996747,0.0537090056137,0.00772774013088,89.7794704945,89.7794704945,89.7794704945,0.0163564716209,Car
427,9.94957826684,8.93045060396,10.9239904691,0.539162483484,0.0259304750492,0.0101363504021,0.0437222163714,0.0103703997964,89.7794704945,89.7794704945,89.7794704945,0.0163564716209,Car
428,9.91394834475,8.93244369658,11.2367482644,0.786127111349,0.0348615007971,0.00870200588987,0.0699181106174,0.0145458417292,89.7794704945,89.7794704945,89.7794704945,0.0163564716209,Car
364,9.75165559224,8.6111551278,10.7480554396,0.579574893155,0.0193331615041,0.0070079716096,0.0338978487105,0.0082333911679,89.7684681742,89.7569024022,89.7800339462,0.0163564716209,Car
361,10.1557389956,9.14469281436,11.1189597422,0.575479459216,0.0202358957766,0.00486815159882,0.0345041852508,0.0085749689309,89.7684681742,89.7569024022,89.7800339462,0.0163564716209,Car
350,9.88835945573999,8.92614447201,10.7678602473,0.560399169306,0.0202292669834,0.00277844076042,0.0510043926344,0.0125351146637,89.7684681742,89.7569024022,89.7800339462,0.0163564716209,Car
366,9.94424876304,8.22778478378,12.0725199291,0.917564761442,0.0253548000429,0.00464519243685,0.0515439141401,0.0127921431306,89.7684681742,89.7569024022,89.7800339462,0.0163564716209,Car
351,9.98999720749,9.26722182628,11.7744164561999,0.735059485599,0.0251202964743,0.00803500944811,0.0620372302025,0.0157516638963,89.7684681742,89.7569024022,89.7800339462,0.0163564716209,Car
372,9.93418947112,8.95470668768,11.0732277639,0.630613449338,0.017397377641,0.00537538358427,0.0326648379982,0.00728785414293,89.7901698316,89.7901698316,89.7901698316,0.0163564716209,Car
373,9.89349062113,8.39942961894,11.0178766533999,0.67373392633,0.0215775494831,0.00251774643088,0.0588827276126,0.0131860754562,89.7915766584,89.7915766584,89.7915766584,0.0163564716209,Car
416,9.47426439767,7.57132972906,10.9902100645,0.752618957457,0.0380321802015,0.00404967805879,0.116062017789,0.0265367350335,89.7915766584,89.7915766584,89.7915766584,0.0163564716209,Car
394,10.1616899973,9.80682456436999,10.915138338,0.337608390068,0.0978964099708,0.058217417623,0.113952603614,0.0129965986695,89.7918579964,89.7918579964,89.7918579964,0.0163564716209,Car
414,9.78197520919,8.77843854263,10.5705828878,0.530141099216,0.0288285584645,0.00904063625385,0.0867001045928,0.0147816418385,89.8134937052,89.8134937052,89.8134937052,0.0163564716209,Car
36,10.0015185899,8.55792632803,11.0702361091,0.729984460395,0.158255173441,0.0352995040152,0.428226938544,0.11742512196,89.7554899476,89.7554899476,89.7554899476,0.0165556721873,Bus
38,10.0032877936,7.47396572954,11.5750683532999,1.11955300609,0.178479744622,0.0245979719403,0.610250343446,0.133604103519,89.7554899476,89.7554899476,89.7554899476,0.0165556721873,Bus
40,9.37063021776,7.16502764793,11.1234930552999,1.17052431984,0.206483692759,0.0195203094062,0.589944346615,0.163639691027,89.7554899476,89.7554899476,89.7554899476,0.0165556721873,Bus
39,9.99527388574,7.231435987,11.4231069997,1.13624950919,0.244733352334,0.021975808254,0.920326758074,0.177300965546,89.7554899476,89.7554899476,89.7554899476,0.0165556721873,Bus
35,10.1236927755999,8.63598083777,11.35728023,0.759128651248,0.180202613481,0.0183163956084,0.699858054779,0.154350104743,89.7563374479,89.7563374479,89.7563374479,0.0165556721873,Bus
29,9.8832246967,9.81495958917999,9.93100192688,0.0399658702739,0.0100394271297,0.00280321848536,0.0243050517995,0.00540251475261,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
27,9.84546688399,9.78462738626,9.88876148394,0.0330024292086,0.0104967064113,0.00315344209669,0.029670518598,0.00624318325288,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
28,9.86143917179,9.7759722697,9.99293707671,0.0533626157211,0.0135574932012,0.00301877309797,0.035217275161,0.00836654060763,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
30,9.70929407916,8.42013933873,10.0727259357,0.428328919368,0.0358164996278,0.00316339395159,0.289151159689,0.0640818482561,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
26,9.89232100918,9.81136680959,10.068327232,0.0712705769864,0.0496053384326,0.00114451089022,0.246896439318,0.0661397658913,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
33,9.61943598237,8.63351952899,10.9094349797,0.858913058677,0.134524381805,0.0160752118599,0.440852138777,0.115278266675,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
24,10.1049700555999,8.38300255143999,12.47833881,1.25000259377,0.226139271146,0.0260585673296,0.77807070791,0.148040065848999,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
25,9.39532814558,6.3410075235,10.9086835103,1.24231739624,0.244124973923,0.0402807095025,0.72054039902,0.200234337461,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
32,10.5564503627,8.1430187096,13.0288638244,1.2756001813,0.386893894425,0.0442125509884,1.1620797601,0.273339214805,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,Bus
23,10.0694034409,7.54150729947,11.9302570991,1.10105700287,0.230612025229,0.0216239869806,0.41695124622,0.119318426812,89.7686090303,89.7569024022,89.7803156584,0.0165556721873,Bus
34,10.4582439254,7.55040447641,13.4118354842,1.84110410887,0.363260575366,0.0449640887604,1.11897469815,0.282046624458,89.7867925172,89.7867925172,89.7867925172,0.0165556721873,Bus
352,10.1778070379,10.1074151236,10.2454238608,0.0420832275828,0.00756010895145,0.000610732914138,0.0181560481235,0.00389814193316,85.3935271526,85.3935271526,85.3935271526,0.017143770491,Train
344,10.1806511301,10.1387922192999,10.2568386914,0.0333827239609,0.00720249494051,0.000717487671014,0.014868498289,0.00288013794681,85.4956224521,85.4956224521,85.4956224521,0.017143770491,Train
345,10.1743707077,10.1095630521,10.2087550136,0.0315688531116,0.0070360156645,0.00159313739379,0.0215939093066,0.00459376579042,86.860289943,86.860289943,86.860289943,0.017143770491,Train
341,10.1868694355,10.1356813699,10.2421151914,0.0374163408037,0.00625062604787,0.00203880487944,0.0107105178549,0.00244937824689,87.0733246596999,87.0733246596999,87.0733246596999,0.017143770491,Train
351,10.156650804,10.0811171739,10.1941312551,0.0325602278822,0.00738718752984,0.00230306644912,0.0159232171679,0.00301713455246,87.3523358427,87.3523358427,87.3523358427,0.017143770491,Train
307,10.1809505827,8.93688948691999,10.7688000876999,0.493853925867,0.0400420484765,0.00893881169191,0.0791707916052,0.0163707789337,89.773825507,89.7617030305999,89.7859479833,0.017143770491,Train
309,10.321067409,10.1164096177,10.5232213129999,0.113367599622,0.0525572364702,0.00492936826587,0.159021477282,0.0352852657564,89.773825507,89.7617030305999,89.7859479833,0.017143770491,Train
325,10.0731483481,9.33107977804,10.7065412361,0.408967784192,0.0363448348352,0.0136099760516,0.0656367714525,0.0148680052211,89.7881998911,89.7881998911,89.7881998911,0.017143770491,Train
329,10.2213417086,9.93346488093999,10.4657465595,0.155329706001,0.0438044807572,0.00565477614945,0.206040345333,0.0521667328394,89.7881998911,89.7881998911,89.7881998911,0.017143770491,Train
205,9.61766374837,9.41608986253,9.82758914144,0.101423819408,0.0102615695387,0.00246947372218,0.0311787584345,0.00638629804066,89.7704502929,89.7704502929,89.7704502929,0.0179913756998,Train
197,9.62918232044999,9.43249032347,9.80016008411,0.148482109444,0.012212682421,0.0012905183304,0.0251940168188,0.00668924262321,89.7704502929,89.7704502929,89.7704502929,0.0179913756998,Train
209,9.59676387565,8.8754394688,11.0716133894,0.459483840627,0.0207535073266,0.00559052955916,0.0476430245403,0.011902828225,89.7704502929,89.7704502929,89.7704502929,0.0179913756998,Train
196,9.61087414883999,9.315400943,10.0602334579999,0.151636388827999,0.0178358888739,0.00384572953854,0.0333040085398,0.00772359626467,89.7881998911,89.7881998911,89.7881998911,0.0179913756998,Train
192,9.57007176206,8.52431670202,10.1894876426,0.4004736267,0.0189101625575,0.00369738434419,0.0416450654162,0.0118342748781,89.7881998911,89.7881998911,89.7881998911,0.0179913756998,Train
